no,name,date,how_old,fuel,length,person,hp,sil,tok,method,auto_stick,dom_for,new_price,old_price
4596,기아 올 뉴 쏘렌토 2.0 디젤 2WD 노블레스 스페셜,17/03,2017.0,디젤,14만km,,186.0,4.0,41.0,FF,,국산,3335.0,1850.0
4597,현대 제네시스 쿠페 200 터보 R,09/01,2009.0,가솔린,10만km,4.0,210.0,4.0,30.5,FR,수동,국산,2942.0,850.0
4598,제네시스 G70 2.2 디젤 AWD 엘리트,19/08,2019.0,디젤,2만km,,202.0,4.0,45.0,AWD,,국산,4545.0,4090.0
4599,현대 제네시스 쿠페 380 GT R,08/10(09년형),2009.0,가솔린,12만km,,303.0,6.0,36.8,FR,,국산,3392.0,880.0
4600,기아 올 뉴 K7 2.4 GDi 프레스티지,16/08,2016.0,가솔린,5만km,,190.0,4.0,24.6,FF,,국산,3090.0,2199.0
4601,현대 에쿠스 JS 350 VIP,06/01,2006.0,가솔린,24만km,,210.0,6.0,31.0,FF,,국산,6090.0,390.0
4602,쉐보레 스파크 LPGi LT,14/09,2014.0,LPG,3만km,5.0,68.0,4.0,9.3,FF,수동,국산,1286.0,680.0
4603,기아 그랜드카니발 GLX 최고급형,06/09,2006.0,디젤,20만km,,170.0,4.0,36.0,FF,,국산,2510.0,400.0
4604,현대 제네시스 BH380 럭셔리,09/10(10년형),2010.0,가솔린,11만km,,290.0,6.0,36.5,FR,,국산,4798.0,1660.0
4605,르노삼성 QM6 2.0 GDe 2WD RE 시그니처,18/09(19년형),2019.0,가솔린,8천km,,144.0,4.0,20.4,FF,,국산,3050.0,2600.0
4606,기아 더 뉴 모닝 밴 고급형,15/09(16년형),2016.0,가솔린,7만km,,78.0,,9.6,FF,,국산,1075.0,398.0
4607,현대 아반떼MD M16 GDi 럭셔리,11/12(12년형),2012.0,가솔린,10만km,,,4.0,,FF,,국산,1520.0,980.0
4608,르노삼성 올 뉴 SM7 LE,11/09(12년형),2012.0,가솔린,16만km,,190.0,6.0,24.8,FF,,국산,3166.0,599.0
4609,현대 제네시스 쿠페 200 터보 R,09/01,2009.0,가솔린,10만km,,210.0,4.0,30.5,FR,,국산,2942.0,1250.0
4610,현대 i30 1.6 VGT 럭셔리,07/09(08년형),2008.0,디젤,17만km,5.0,117.0,4.0,26.5,FF,수동,국산,1803.0,539.0
4611,기아 카니발2 9인승 디젤 파크,02/04,2002.0,디젤,19만km,9.0,145.0,,33.0,FF,수동,국산,,280.0
4612,르노삼성 SM7 VQ35 RE,05/05,2005.0,가솔린,22만km,,217.0,6.0,31.9,FF,,국산,3510.0,299.0
4613,현대 뉴 제네시스 G330 프리미엄 AWD,15/08(16년형),2016.0,가솔린,2만km,,282.0,6.0,35.4,AWD,,국산,5401.0,3999.0
4614,현대 그랜져HG 300 익스클루시브,13/03,2013.0,가솔린,6만km,,270.0,6.0,31.5,FF,,국산,3595.0,2399.0
4615,현대 그랜져HG 300 프라임,11/07,2011.0,가솔린,6만km,,270.0,6.0,31.6,FF,,국산,3292.0,1790.0
4616,현대 아반떼MD M16 GDi 에비뉴,13/07(14년형),2014.0,가솔린,3만km,,140.0,4.0,16.9,FF,,국산,1785.0,1150.0
4617,기아 더 뉴 K5 2.0 LPi 럭셔리,14/03,2014.0,LPG,14만km,,155.0,,19.8,FF,,국산,,800.0
4618,기아 더 뉴 K7 2.4 GDI 프레스티지,15/08(16년형),2016.0,가솔린,4천km,,201.0,4.0,25.5,FF,,국산,2929.0,2590.0
4619,케이원 KT430 캠핑 트레일러,15/08,2015.0,기타,등록,,,,,,수동,국산,,1750.0
4620,현대 포터Ⅱ 초장축 슈퍼캡 CRDi 기본형,09/01,2009.0,디젤,19만km,,133.0,,,,수동,국산,,550.0
4621,현대 아반떼HD 1.6 VVT S16 럭셔리,07/03,2007.0,가솔린,5만km,,121.0,4.0,15.9,FF,,국산,1365.0,550.0
4622,쌍용 코란도 스포츠 익스트림 4WD,15/07(16년형),2016.0,디젤,1만km,,155.0,,36.7,4WD,,국산,,2099.0
4623,기아 레이 1.0 가솔린 프레스티지,15/08(16년형),2016.0,가솔린,8만km,,78.0,3.0,9.6,FF,,국산,1534.0,700.0
4624,기아 스포티지R 2.0 디젤 2WD TLX 고급형,10/11(11년형),2011.0,디젤,14만km,,184.0,4.0,40.0,FF,,국산,2187.0,890.0
4625,현대 뉴 에쿠스 VS 380 럭셔리,12/04,2012.0,가솔린,15만km,,334.0,6.0,40.3,FR,,국산,6622.0,2399.0
4626,르노삼성 SM5 노바 디젤 D 프리미엄,15/09(16년형),2016.0,디젤,12만km,,110.0,4.0,24.5,FF,,국산,2590.0,850.0
4627,현대 뉴 에쿠스 VS 380 프라임,09/06(10년형),2010.0,가솔린,10만km,,290.0,6.0,36.5,FR,,국산,7580.0,1320.0
4628,현대 포터 초장축 더블캡,02/03,2002.0,디젤,12만km,,,,,FR,수동,국산,,330.0
4629,현대 제네시스 쿠페 380 GT R,08/11(09년형),2009.0,가솔린,12만km,,303.0,6.0,36.8,FR,,국산,3392.0,880.0
4630,기아 봉고3 플러스 하이 탑 1톤,16/05,2016.0,디젤,4만km,,,,,,수동,국산,,720.0
4631,르노삼성 뉴SM5 플래티넘 LPLi 장애인용 LE,13/04,2013.0,LPG,16만km,,,,,FF,,국산,,669.0
4632,기아 올 뉴 카니발 2.2 디젤 7인승 하이리무진 프레지던트,17/04,2017.0,디젤,6만km,,202.0,4.0,45.0,FF,,국산,5938.0,3599.0
4633,기아 스포티지 4세대 2.0 디젤 4WD 노블레스 스페셜,16/02,2016.0,디젤,3만km,,186.0,4.0,41.0,4WD,,국산,3019.0,2690.0
4634,현대 제네시스 쿠페 200 터보 RW,10/06(11년형),2011.0,가솔린,10만km,,210.0,4.0,30.5,FR,,국산,3198.0,1320.0
4635,기아 더 뉴 모닝 1.0 가솔린 디럭스,16/04,2016.0,가솔린,1만km,,,3.0,,FF,,국산,1115.0,720.0
4636,현대 스타렉스 점보 인터쿨러 디젤 6인승 글라스밴 SVX,04/04,2004.0,디젤,17만km,,,,,,,국산,,380.0
4637,현대 뉴아반떼XD 1.5 VGT 골드 기본형,05/10(06년형),2006.0,디젤,13만km,,,4.0,,FF,,국산,1440.0,200.0
4638,쉐보레 말리부 2.0 디젤 LT 프리미엄 팩,15/08,2015.0,디젤,1만km,,156.0,6.0,35.8,FF,,국산,3037.0,2390.0
4639,기아 올 뉴 카니발 2.2 디젤 9인승 노블레스 스페셜,14/11(15년형),2015.0,디젤,21만km,,202.0,4.0,45.0,FF,,국산,3885.0,1550.0
4640,기아 올 뉴 카니발 2.2 디젤 7인승 리무진 VIP,15/12(16년형),2016.0,디젤,2만km,,202.0,4.0,45.0,FF,,국산,3530.0,1.0
4641,기아 올 뉴 모닝 1.0 가솔린 럭셔리,11/02(12년형),2012.0,가솔린,6만km,,82.0,3.0,9.6,FF,,국산,1176.0,590.0
4642,기아 더 뉴 K3 1.6 GDi 트렌디,16/06,2016.0,가솔린,1만km,,132.0,4.0,16.3,FF,,국산,1768.0,1330.0
4643,현대 리베로 캠핑카,05/12,2005.0,디젤,13만km,,,,,FR,,국산,,850.0
4644,현대 더 뉴 제네시스 쿠페 380 GT R,13/09(14년형),2014.0,가솔린,5만km,,350.0,6.0,40.8,FR,,국산,3583.0,2160.0
4645,르노삼성 뉴 SM5 LPLi 장애우용 SE,05/10,2005.0,LPG,18만km,,,,,,,국산,,200.0
4646,기아 스팅어 2.0 T-GDi 플래티넘,17/06(18년형),2018.0,가솔린,5천km,,255.0,4.0,36.0,FR,,국산,3780.0,3790.0
4647,기아 더 뉴 K5 터보 노블레스,13/07(14년형),2014.0,가솔린,4만km,,271.0,4.0,37.1,FF,,국산,2995.0,2250.0
4648,기아 스포티지R 2.0 디젤 2WD TLX 최고급형,12/09(13년형),2013.0,디젤,12만km,5.0,184.0,4.0,40.0,FF,수동,국산,2499.0,930.0
4649,현대 YF쏘나타 2.0 Y20 프리미어 최고급형,12/01,2012.0,가솔린,5만km,,165.0,4.0,20.2,FF,,국산,2580.0,1370.0
4650,현대 벨로스터 터보 D 스펙,13/12(14년형),2014.0,가솔린,6만km,,204.0,4.0,26.9,FF,,국산,2130.0,1350.0
4651,현대 뉴 투스카니 2.0 GL 기본형,08/07(09년형),2009.0,가솔린,8만km,,,4.0,,FF,,국산,1299.0,299.0
4652,기아 뉴 쏘렌토R 디젤 2.2 2WD 리미티드,12/10(13년형),2013.0,디젤,10만km,,200.0,4.0,44.5,FF,,국산,3289.0,1650.0
4653,제네시스 G90 3.8 GDi AWD 프리미엄 럭셔리,19/06,2019.0,가솔린,1만km,,315.0,6.0,40.5,AWD,,국산,9179.0,8150.0
4654,르노삼성 SM7 VQ23 XE 익스트림,07/01,2007.0,가솔린,18만km,,,,,FF,,국산,,550.0
4655,기아 스포티지 4세대 2.0 디젤 2WD 노블레스,18/02,2018.0,디젤,1만km,,186.0,4.0,41.0,FF,,국산,2685.0,2590.0
4656,현대 YF쏘나타 2.0 Y20 그랜드,11/12(12년형),2012.0,가솔린,7만km,,,4.0,,FF,,국산,2002.0,1000.0
4657,기아 그랜드카니발 LPI GLX 기본형,09/01,2009.0,LPG,14만km,,161.0,6.0,25.0,FF,,국산,2655.0,597.0
4658,제네시스 EQ900 5.0 GDi AWD 프레스티지 리무진,17/03,2017.0,가솔린,2만km,,425.0,8.0,53.0,AWD,,국산,15118.0,8000.0
4659,현대 e-카운티 롱바디 슈퍼 29인승,09/03,2009.0,디젤,19만km,,170.0,,62.0,,수동,국산,,1790.0
4660,기아 봉고3 플러스 내장 탑차,16/01,2016.0,디젤,9만km,,,,,,,국산,,1190.0
4661,기아 스포티지R 2.0 디젤 2WD 리미티드,11/08(12년형),2012.0,디젤,17만km,,184.0,,40.0,FF,,국산,,959.0
4662,르노삼성 뉴 SM5 SE,10/05,2010.0,가솔린,16만km,,141.0,4.0,19.8,FF,,국산,2200.0,290.0
4663,현대 LF쏘나타 2.0 CVVL 프리미엄,14/04(15년형),2015.0,가솔린,7만km,,168.0,4.0,20.5,FF,,국산,2860.0,1990.0
4664,쌍용 렉스턴 스포츠 2.2 디젤 4WD 어드벤처,18/02,2018.0,디젤,4만km,,181.0,,40.8,4WD,,국산,2766.0,2220.0
4665,현대 뉴 i30 1.6 VGT 익스트림,12/11,2012.0,디젤,9만km,,128.0,4.0,26.5,FF,,국산,2205.0,1130.0
4666,기아 K3 1.6 디젤 프레스티지,13/12(14년형),2014.0,디젤,14만km,,128.0,4.0,26.5,FF,,국산,2100.0,830.0
4667,르노삼성 QM3 LE,16/00,2016.0,디젤,14km,,90.0,4.0,22.4,FF,,국산,2352.0,2200.0
4668,쉐보레 스파크 LT,11/07(12년형),2012.0,가솔린,7만km,,70.0,4.0,9.4,FF,,국산,1143.0,280.0
4669,기아 뉴 카렌스 2.0 LPI GLX 고급형,07/02,2007.0,LPG,24만km,,136.0,4.0,18.9,FF,,국산,1840.0,270.0
4670,쌍용 티볼리 1.6 디젤 4WD LX,15/08(16년형),2016.0,디젤,7천km,,115.0,4.0,30.6,4WD,,국산,2627.0,1780.0
4671,현대 뉴 제네시스 G380 프레스티지 AWD,15/11(16년형),2016.0,가솔린,2만km,,315.0,6.0,40.5,AWD,,국산,6201.0,4800.0
4672,현대 제네시스 BH330 럭셔리,08/10(09년형),2009.0,가솔린,28만km,,262.0,6.0,32.1,FR,,국산,4724.0,390.0
4673,현대 벨로스터 1.6 T-GDi 스포츠 코어,18/03,2018.0,가솔린,5만km,4.0,204.0,4.0,27.0,FF,수동,국산,2563.0,1790.0
4674,현대 그랜져HG 300 LPG 이그제큐티브,11/11(12년형),2012.0,LPG,5만km,,235.0,,28.6,FF,,국산,,2290.0
4675,현대 제네시스 쿠페 200 터보 P,10/07,2010.0,가솔린,6만km,4.0,210.0,4.0,30.5,FR,수동,국산,2641.0,1400.0
4676,현대 그랜드스타렉스 캠핑카,13/06(14년형),2014.0,디젤,13만km,,174.0,,41.0,,,국산,,1790.0
4677,르노삼성 SM5 노바 디젤 D 프리미엄,15/03,2015.0,디젤,2만km,,110.0,4.0,24.5,FF,,국산,2590.0,1900.0
4678,현대 벨로스터 익스트림 터보,12/07(13년형),2013.0,가솔린,13만km,,,,,,수동,국산,2195.0,690.0
4679,GM대우 마티즈 크리에이티브 그루브 스타,10/10(11년형),2011.0,가솔린,7만km,5.0,70.0,4.0,9.4,FF,수동,국산,1001.0,369.0
4680,현대 뉴에어로 하이스페이스,06/06,2006.0,디젤,17만km,,,,,,수동,국산,,5500.0
4681,현대 그랜져HG 240 모던,15/07(16년형),2016.0,가솔린,1만km,,190.0,4.0,25.5,FF,,국산,2988.0,1970.0
4682,기아 레이 1.0 밴 고급형,14/02,2014.0,가솔린,14만km,,78.0,3.0,9.6,FF,,국산,,330.0
4683,현대 더 뉴 아반떼 1.6 GDi 스마트 튜익스 에디션 I,14/04,2014.0,가솔린,6만km,,140.0,4.0,16.9,FF,,국산,1834.0,890.0
4684,현대 쏘나타 트랜스폼 N20 엘레강스 스페셜 최고급형,09/02,2009.0,가솔린,9만km,,163.0,4.0,20.1,FF,,국산,2390.0,870.0
4685,현대 벨로스터 익스트림 터보,12/06(13년형),2013.0,가솔린,9만km,,,,,,수동,국산,2195.0,1340.0
4686,현대 제네시스 BH330 그랜드 프라임팩,12/04,2012.0,가솔린,11만km,,300.0,6.0,35.5,FR,,국산,4620.0,2080.0
4687,현대 제네시스 쿠페 200 터보 P,09/11(10년형),2010.0,가솔린,6만km,,210.0,4.0,30.5,FR,,국산,2641.0,1200.0
4688,쌍용 뉴코란도 290SR 디젤 최고급형,03/04,2003.0,디젤,23만km,,132.0,5.0,29.5,4WD,,국산,2272.0,330.0
4689,현대 벨로스터 터보 D 스펙,13/10(14년형),2014.0,가솔린,5만km,4.0,204.0,4.0,26.9,FF,수동,국산,2130.0,1100.0
4690,현대 제네시스 쿠페 200 터보 D,09/01,2009.0,가솔린,11만km,,210.0,4.0,30.5,FR,,국산,2320.0,830.0
4691,쉐보레 캡티바 2.0 디젤 2WD LT 프리미엄,13/03,2013.0,디젤,10만km,,163.0,4.0,40.8,FF,,국산,3069.0,1430.0
4692,현대 제네시스 쿠페 200 터보 P,09/08(10년형),2010.0,가솔린,7만km,,210.0,4.0,30.5,FR,,국산,2641.0,890.0
4693,쉐보레 스파크 타투 에디션,13/11(14년형),2014.0,가솔린,5만km,,70.0,4.0,9.4,FF,,국산,1219.0,510.0
4694,현대 뉴 제네시스 G380 익스클루시브 AWD,14/02,2014.0,가솔린,2만km,,315.0,6.0,40.5,AWD,,국산,5760.0,3960.0
4695,현대 뉴 클릭 1.4 DOHC w 최고급형,09/01,2009.0,가솔린,6만km,,95.0,4.0,12.7,FF,,국산,1042.0,330.0
4696,기아 올 뉴 쏘렌토 2.0 디젤 2WD 노블레스,15/04,2015.0,디젤,5만km,,186.0,4.0,41.0,FF,,국산,3135.0,1950.0
4697,기아 K5 2.0 LPi 스마트,11/03,2011.0,LPG,16만km,,144.0,,19.3,FF,,국산,,580.0
4698,현대 싼타페DM 2.0 VGT 2WD 모던,14/06(15년형),2015.0,디젤,13만km,,184.0,4.0,41.0,FF,,국산,2890.0,1280.0
4699,현대 YF쏘나타 2.0 Y20 프리미어 최고급형,11/03,2011.0,가솔린,9만km,,165.0,4.0,20.2,FF,,국산,2580.0,870.0
4700,GM대우 라세티 프리미어 디젤 CDX 일반형,10/01,2010.0,디젤,16만km,,150.0,4.0,32.7,FF,,국산,1958.0,230.0
4701,GM대우 윈스톰 LT 7인승 2WD 최고급형,06/11(07년형),2007.0,디젤,15만km,,145.0,4.0,31.6,FF,,국산,2609.0,490.0
4702,현대 제네시스 쿠페 200 터보 R,10/08(11년형),2011.0,가솔린,8만km,,210.0,4.0,30.5,FR,,국산,3022.0,1050.0
4703,기아 더 뉴 K5 2.0 LPi 디럭스,14/10(15년형),2015.0,LPG,2만km,,155.0,,19.8,FF,,국산,,1199.0
4704,르노삼성 SM5 노바 디젤 D 프리미엄,16/00,2016.0,디젤,7만km,,110.0,4.0,24.5,FF,,국산,2590.0,1190.0
4705,현대 제네시스 쿠페 380 GT R,08/11(09년형),2009.0,가솔린,15만km,,303.0,6.0,36.8,FR,,국산,3392.0,830.0
4706,기아 봉고3 워크스루밴,07/07,2007.0,디젤,8만km,,,,,,수동,국산,,1480.0
4707,현대 포터2 초장축 슈퍼캡 내장탑차,11/01,2011.0,디젤,15만km,3.0,,,,FR,수동,국산,,755.0
4708,현대 YF쏘나타 2.0 Y20 LPi 프리미어,10/05,2010.0,LPG,19만km,,157.0,,20.0,FF,,국산,,399.0
4709,GM대우 뉴 라세티 해치백 1.6 다이아몬드,06/10(07년형),2007.0,가솔린,13만km,,109.0,4.0,15.0,FF,,국산,1560.0,190.0
4710,기아 올 뉴 쏘렌토 2.2 디젤 4WD 노블레스 스페셜,15/06,2015.0,디젤,12만km,,202.0,4.0,45.0,4WD,,국산,3575.0,1840.0
4711,기아 올 뉴 쏘렌토 2.0 디젤 2WD 노블레스,17/01,2017.0,디젤,5만km,,186.0,4.0,41.0,FF,,국산,3165.0,1800.0
4712,쌍용 렉스턴W RX7 4WD 프레스티지,13/11(14년형),2014.0,디젤,12만km,,178.0,4.0,40.8,4WD,,국산,3607.0,950.0
4713,기아 K5 2.0 터보 노블레스,12/11(13년형),2013.0,가솔린,9만km,,271.0,4.0,37.1,FF,,국산,2925.0,1490.0
4714,현대 제네시스 BH330 프리미엄 다이내믹 에디션,13/06(14년형),2014.0,가솔린,8만km,,300.0,6.0,35.5,FR,,국산,5126.0,3190.0
4715,기아 스포티지 4세대 2.0 디젤 2WD 노블레스,16/08,2016.0,디젤,6만km,,186.0,4.0,41.0,FF,,국산,2601.0,1790.0
4716,기아 로체 이노베이션 2.0 LEX 최고급형,09/08,2009.0,가솔린,15만km,,163.0,4.0,20.1,FF,,국산,2223.0,300.0
4717,기아 더 뉴 K7 2.4 GDI 프레스티지 스페셜,14/09(15년형),2015.0,가솔린,6만km,,201.0,4.0,25.5,FF,,국산,3141.0,2250.0
4718,현대 싼타페 더 프라임 2.2 디젤 4WD 익스클루시브 스페셜,15/10(16년형),2016.0,디젤,7만km,,202.0,4.0,45.0,4WD,,국산,3633.0,2460.0
4719,현대 제네시스 쿠페 200 터보 RW,09/07(10년형),2010.0,가솔린,13만km,,210.0,4.0,30.5,FR,,국산,3136.0,700.0
4720,현대 뉴EF쏘나타 2.7 V6 수출형,05/02(02년형),2002.0,가솔린,10만ml,,170.0,,25.0,FF,,국산,,700.0
4721,현대 뉴 에쿠스 VS 380 프레스티지,13/02,2013.0,가솔린,7만km,,334.0,6.0,40.3,FR,,국산,10567.0,2850.0
4722,현대 쏘나타 2.0 GLSI,92/04,1992.0,가솔린,9만ml,,111.0,,17.3,FF,,국산,,950.0
4723,기아 더 뉴 K5 2.0 럭셔리 트렌디,14/05,2014.0,가솔린,4만km,,172.0,4.0,20.5,FF,,국산,2485.0,1720.0
4724,현대 코나 1.6 T-GDi 2WD 모던 팝,17/12(18년형),2018.0,가솔린,4만km,,177.0,4.0,27.0,FF,,국산,2184.0,1580.0
4725,기아 레이 1.0 가솔린 럭셔리,12/03,2012.0,가솔린,10만km,,78.0,3.0,9.6,FF,,국산,1375.0,750.0
4726,기아 K3 쿱 1.6 T-GDi 프레스티지,14/04(15년형),2015.0,가솔린,5만km,,,,,,수동,국산,2179.0,899.0
4727,현대 YF쏘나타 2.0 Y20 프리미어,10/07,2010.0,가솔린,12만km,,165.0,4.0,20.2,FF,,국산,2547.0,740.0
4728,밴텍 네오 7인 오토 캠핑카,09/02,2009.0,디젤,10만km,,174.0,,41.0,,,국산,,4950.0
4729,기아 K5 2.0 터보 노블레스,11/09(12년형),2012.0,가솔린,4만km,,271.0,4.0,37.1,FF,,국산,2945.0,1570.0
4730,현대 아반떼AD 1.6 T-GDi 스포츠 M/T,16/09(17년형),2017.0,가솔린,5만km,5.0,204.0,4.0,26.9,FF,수동,국산,1965.0,1350.0
4731,기아 더 뉴 스포티지R 2.0 디젤 2WD 럭셔리,15/02,2015.0,디젤,6만km,,184.0,4.0,41.0,FF,,국산,2065.0,950.0
4732,현대 그랜져HG 300 LPG 택시형,16/04,2016.0,가솔린,14만km,,235.0,,28.6,FF,,국산,,1290.0
4733,현대 벨로스터 터보 D 스펙,13/05(14년형),2014.0,가솔린,12만km,4.0,204.0,4.0,26.9,FF,수동,국산,2130.0,650.0
4734,현대 그랜드스타렉스 12인승 어린이 보호차량,14/04(15년형),2015.0,디젤,1만km,,175.0,,46.0,FR,,국산,,2020.0
4735,기아 더 뉴 K5 2.0 프레스티지,14/02,2014.0,가솔린,8만km,,172.0,4.0,20.5,FF,,국산,2645.0,1390.0
4736,기아 포르테 쿱 1.6 CVVT 고급형,10/09,2010.0,가솔린,14만km,5.0,124.0,4.0,15.9,FF,수동,국산,1813.0,390.0
4737,쌍용 액티언 스포츠 AX7 4WD 클럽,08/02,2008.0,디젤,15만km,,145.0,,31.6,FR,,국산,2266.0,550.0
4738,현대 뉴 제네시스 G330 프리미엄 AWD,14/05(15년형),2015.0,가솔린,2만km,,282.0,6.0,35.4,AWD,,국산,5401.0,4250.0
4739,현대 제네시스 쿠페 380 GT R,09/01,2009.0,가솔린,8만km,,303.0,6.0,36.8,FR,,국산,3392.0,1360.0
4740,기아 더 프레스티지 K7 3.3 GDi 노블레스,11/09(12년형),2012.0,가솔린,15만km,,294.0,6.0,35.3,FF,,국산,3976.0,1250.0
4741,현대 뉴 제네시스 G330 프리미엄 AWD,14/08(15년형),2015.0,가솔린,5만km,,282.0,6.0,35.4,AWD,,국산,5401.0,3050.0
4742,쌍용 뉴체어맨 CM500S 마제스티,05/07,2005.0,가솔린,22만km,,197.0,6.0,27.6,FR,,국산,4557.0,300.0
4743,기아 K7 VG350 노블레스 프리미엄,10/03,2010.0,가솔린,5만km,,290.0,6.0,34.5,FF,,국산,4130.0,1760.0
4744,쉐보레 스파크 LS,12/03,2012.0,가솔린,15만km,,70.0,4.0,9.4,FF,,국산,1010.0,220.0
4745,기아 올 뉴 K7 2.4 GDi 프레스티지,16/08,2016.0,가솔린,8만km,,190.0,4.0,24.6,FF,,국산,3090.0,1849.0
4746,기아 봉고3 워크스루밴,10/07,2010.0,디젤,11만km,,126.0,,25.5,,,국산,,998.0
4747,위크캠프 차량 운송 트레일러,17/06(16년형),2016.0,기타,등록,,,,,,,국산,,650.0
4748,현대 그랜져TG L330 탑 메모리팩,05/06,2005.0,가솔린,19만km,,233.0,6.0,31.0,FF,,국산,3684.0,690.0
4749,기아 모하비 KV300 4WD 최고급형,11/08(12년형),2012.0,디젤,12만km,,260.0,6.0,56.0,4WD,,국산,4511.0,2450.0
4750,현대 그랜져TG Q270 LPI 장애인용,07/07(08년형),2008.0,LPG,18만km,,165.0,,25.0,FF,,국산,24120.0,550.0
4751,현대 그랜드스타렉스 12인승 어린이 보호차량,15/05(16년형),2016.0,디젤,5만km,,175.0,,46.0,FR,,국산,,1998.0
4752,현대 그랜드스타렉스 VAN 5인승 CVX 럭셔리,08/03,2008.0,디젤,15만km,,174.0,,41.0,FR,,국산,2099.0,890.0
4753,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 럭셔리,16/00,2016.0,디젤,3만km,,202.0,4.0,45.0,FF,,국산,4639.0,3590.0
4754,기아 더 뉴 모닝 1.0 가솔린 럭셔리,15/11(16년형),2016.0,가솔린,6천km,,,3.0,,FF,,국산,1190.0,980.0
4755,현대 투스카니 2.7 엘리사 고급형,01/09,2001.0,가솔린,19만km,4.0,175.0,6.0,25.0,FF,수동,국산,2170.0,350.0
4756,현대 제네시스 BH330 프리미엄 스페셜,12/11(13년형),2013.0,가솔린,18만km,,300.0,6.0,35.5,FR,,국산,5424.0,1050.0
4757,기아 레이 1.0 가솔린 프레스티지,14/10(15년형),2015.0,가솔린,1만km,,78.0,3.0,9.6,FF,,국산,1534.0,1200.0
4758,르노삼성 뉴 SM5  LPLi 장애우용 LE,10/03,2010.0,LPG,12만km,,140.0,,19.7,FF,,국산,,1160.0
4759,기아 로체 이노베이션 2.0 LEX 최고급형,08/07(09년형),2009.0,가솔린,15만km,,163.0,4.0,20.1,FF,,국산,2223.0,420.0
4760,기아 봉고3 1톤 더블캡 초장축,09/02,2009.0,디젤,12만km,,126.0,,26.5,FR,,국산,,400.0
4761,기아 올 뉴 모닝 1.0 가솔린 디럭스 스페셜,11/02(12년형),2012.0,가솔린,6만km,,82.0,3.0,9.6,FF,,국산,1050.0,520.0
4762,현대 더 뉴 제네시스 쿠페 200 터보 S,12/08,2012.0,가솔린,13만km,,275.0,4.0,38.0,FR,,국산,2965.0,1180.0
4763,기아 봉고3 1톤 4X2 CRDI 초장축 킹캡,13/05,2013.0,디젤,3만km,3.0,,,,FR,수동,국산,,770.0
4764,현대 테라칸 2.9 CRDi 디젤 JX290 4WD 골드 최고급형 블랙스페셜,03/10,2003.0,디젤,26만km,,150.0,4.0,34.0,4WD,,국산,2776.0,399.0
4765,쌍용 무쏘 스포츠 FX5 최고급형,04/05,2004.0,디젤,14만km,,120.0,,25.5,FR,,국산,,320.0
4766,기아 더 뉴 K5 2.0 디럭스,14/01,2014.0,가솔린,9만km,,172.0,4.0,20.5,FF,,국산,2195.0,980.0
4767,현대 뉴 제네시스 G380 파이니스트 에디션 AWD,14/09(15년형),2015.0,가솔린,8만km,,315.0,6.0,40.5,AWD,,국산,7123.0,4050.0
4768,GM대우 라세티 프리미어 CDX 고급형,09/08,2009.0,가솔린,10만km,,114.0,4.0,15.5,FF,,국산,1770.0,370.0
4769,기아 더 뉴 스포티지R 2.0 디젤 2WD 프레스티지,14/04,2014.0,디젤,13만km,,184.0,4.0,41.0,FF,,국산,2565.0,1160.0
4770,현대 뉴 제네시스 G330 프리미엄 AWD,16/06,2016.0,가솔린,5만km,,282.0,6.0,35.4,AWD,,국산,5401.0,3590.0
4771,현대 NF쏘나타 N20 프리미어 고급형,05/07,2005.0,가솔린,13만km,,144.0,4.0,23.0,FF,,국산,2120.0,335.0
4772,현대 뉴 에쿠스 VS 380 럭셔리,09/04(10년형),2010.0,가솔린,26만km,,290.0,6.0,36.5,FR,,국산,6622.0,1100.0
4773,기아 올 뉴 K7 2.4 GDi 리미티드 에디션,17/01,2017.0,가솔린,1천km,,190.0,4.0,24.6,FF,,국산,3290.0,3250.0
4774,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스,16/01,2016.0,디젤,6만km,,202.0,4.0,45.0,FF,,국산,5415.0,3990.0
4775,기아 포르테 하이브리드 LPI HEV 고급형,13/02,2013.0,LPG+전기,2만km,,114.0,4.0,15.1,FF,,국산,2242.0,990.0
4776,제네시스 EQ900 5.0 GDi AWD 프레스티지,16/06,2016.0,가솔린,4만km,,425.0,8.0,53.0,AWD,,국산,11490.0,9999.0
4777,현대 제네시스 쿠페 380 GT R,08/12(09년형),2009.0,가솔린,15만km,,303.0,6.0,36.8,FR,,국산,3392.0,670.0
4778,현대 아반떼MD M16 GDi 프리미엄,13/04(14년형),2014.0,가솔린,4만km,,,,,,,국산,,890.0
4779,현대 그랜져HG 300 LPG 장애인용,15/02,2015.0,LPG,13만km,,235.0,,28.6,FF,,국산,,1430.0
4780,현대 제네시스 BH380 로얄,08/03,2008.0,가솔린,19만km,,290.0,6.0,36.5,FR,,국산,5472.0,890.0
4781,기아 K9 3.3 GDI RVIP,13/03(14년형),2014.0,가솔린,6만km,,300.0,6.0,35.5,FR,,국산,6280.0,3630.0
4782,현대 LF쏘나타 2.0 LPi 스마트,15/02,2015.0,LPG,8만km,,151.0,,19.8,FF,,국산,,899.0
4783,현대 포터Ⅱ 내장탑차,11/10(12년형),2012.0,디젤,9만km,,,,,,,국산,,700.0
